,X,Y
66030,1049275.73,450642.67
66031,1049801.71,450579.08
66032,1049800.9,450580.84
66034,1050010.96,450556.12
66035,1050010.158,450556.21
66036,1050010.96,450556.12
66038,1050010.18,450556.21
66039,1050431.05,450506.66
66040,1050817.36,450469.31
66041,1050955.44,450444.94
66043,1052074.36,450315.57
66044,1052635.442,450245.285
66045,1053475.36,450145.09
66046,1053474.58,450145.86
66047,1053475.367,450145.089
66048,1053476.4,450144.97
66050,1054691.12,450113.14
66051,1054702.23,450113.2
66054,1055272.73,450116.43
66057,1055960.07,450120.33
66059,1056118.693,450121.231
66060,1056118.69,450121.23
66061,1056118.693,450121.231
66062,1056118.69,450121.23
66063,1056125.98,450111.79
66064,1056118.693,450121.231
66066,1056118.69,450121.23
66069,1056118.693,450121.231
66070,1056118.693,450121.231
66071,1056171.54,450121.58
66072,1056381.48,450122.96
66073,1056645.07,450124.64
66074,1056644.321,450124.636
66075,1056658.49,450123.51
66076,1056721.36,450119.79
66077,1056750.39,450124.98
66078,1056855.67,450125.31
66079,1057171.7040000001,450126.326
66080,1057171.54,450126.33
66082,1059223.364,450136.561
66084,1059435.7920000001,450134.235
66086,1059698.37,450120.8
66087,1059799.7,450111.62
66088,1059960.821,450095.96200000006
66090,1060326.43,450052.84
66091,1060537.09,450027.53
66092,1060537.077,450027.536
66094,1061227.22,449942.47
66097,1062040.098,449790.506
66098,1062244.07,449733.41
66101,1062540.87,449636.62
66102,1062543.94,449635.61
66103,1062587.43,449622.8
66104,1062841.93,449530.37
66105,1063040.587,449460.20399999997
66107,1063339.45,449354.65
66108,1063643.47,449247.27
66111,1063996.78,449105.94
66112,1064034.43,449109.19
66113,1064084.08,449091.65
66115,1064282.202,449021.677
66116,1064282.202,449021.677
66117,1064580.49,448916.32
66118,1064615.18,448904.07
66119,1064729.1840000001,448863.80799999996
66120,1065027.1709999999,448758.561
66121,1065176.21,448705.92
66122,1065275.48,448670.86
66123,1065374.78,448635.79
66124,1065573.35,448565.66
66125,1065573.5,448565.6
66126,1065573.482,448565.61
66127,1065573.482,448565.61
66128,1065573.482,448565.61
66129,1065573.35,448565.66
66130,1065573.482,448565.61
66131,1065573.35,448565.66
66132,1065573.35,448565.66
66133,1065573.35,448565.66
66134,1065573.5,448565.6
66135,1065672.811,448530.528
66136,1066020.463,448407.74
66137,1066368.115,448284.953
66138,1066474.93,448244.42
66140,1066765.432,448144.625
66141,1067162.41,448004.14
66142,1067360.29,447934.05
66144,1068055.11,447687.95
66145,1068055.11,447687.95
66146,1068055.22,447687.91
66147,1068187.34,447640.24
66149,1069000.637,447353.76399999997
66150,1069031.17,447342.98
66151,1069548.45,447160.25
66152,1069549.1,447160.02
66157,1070329.25,446884.44
66158,1070542.85,446808.99
66159,1070544.496,446808.411
66160,1070893.11,446685.266
66161,1070877.69,446684.48
66164,1071327.75,446531.73
66165,1071341.32,446526.94
66167,1071341.327,446526.93799999997
66168,1071341.327,446526.93799999997
66170,1071539.25,446457.02
66171,1071988.73,446298.25
66172,1072026.66,446284.85
66176,1072586.375,446087.13700000005
66178,1072735.78,446034.36100000003
66181,1072934.98,445963.99
66182,1073025.12,445932.16
66183,1073025.12,445932.16
66184,1073482.8090000001,445770.48
66186,1074173.6,445527.48
66188,1074673.67,445353.48
66189,1074906.43,445281.85
66192,1075294.52,445231.39
66193,1075558.95,445222.43
66194,1075561.55,445222.37
66195,1075930.58,445213.43
66196,1075968.52,445206.06
66197,1076511.804,445193.86
66198,1076617.48,445190.3
66199,1076617.48,445190.3
66200,1076623.37,445190.07
66201,1076617.48,445190.30100000004
66202,1076617.48,445190.3
66205,1077555.5659999999,445151.643
66207,1078026.98,445133.67
66208,1078144.57,445132.3
66209,1078251.668,445125.109
66211,1079107.89,445095.7
66214,1080869.28,445025.33
66217,1081783.07,444987.51
66218,1081783.001,444989.36
66219,1081783.0,444989.36
66220,1081778.29,444985.29
66221,1081783.001,444989.36
66222,1081778.52,444989.53
66223,1081783.001,444989.36
66224,1081783.001,444989.36
66227,1081779.53,444984.09
66228,1081778.52,444989.53
66233,1082305.64,444957.73
66236,1083077.57,444919.98
66237,1083100.818,444918.92299999995
66238,1083109.01,444922.35
66239,1083363.6909999999,444911.906
66241,1083363.6909999999,444911.906
66242,1083413.48,444910.58
66246,1084421.125,444892.761
66249,1085635.739,444871.81899999996
66250,1085741.37,444870.0
66251,1087004.03,444848.2
66253,1087531.84,444836.07
66254,1087535.3429999999,444835.989
66256,1088325.848,444816.81
66257,1089432.18,444788.43
66258,1089856.06,444776.78
66260,1090857.66,444750.59
66261,1091438.37,444735.4
66262,1091438.37,444735.4
66263,1091951.47,444722.68
66264,1091964.67,444721.63
66265,1092177.45,444716.06
66267,1093338.35,444671.1
66269,1094395.709,444624.221
66270,1094446.59,444622.68
66271,1094564.07,444625.0
66272,1094604.52,444614.96
66273,1094923.203,444600.836
66275,1095501.38,444576.0
66278,1095978.285,444556.883
66279,1096126.86,444544.89
66280,1096158.64,444547.95
66281,1096187.29,444548.5
66282,1096189.313,444548.42299999995
66283,1096189.313,444548.42299999995
66285,1096400.341,444539.964
66286,1096505.87,444535.73
66288,1096556.63,444533.7
66289,1097242.61,444506.2
66290,1097389.88,444500.63
66292,1097455.479,444497.665
66294,1097983.01,444480.82
66296,1098139.81,444476.14
66297,1098246.769,444472.834
66298,1098827.041,444455.271
66299,1099157.26,444441.51
66300,1099354.58,444439.3
66302,1099882.0829999999,444423.338
66304,1100092.78,444416.98
66305,1100409.46,444407.38
66306,1100978.92,444365.03
66308,1101822.206,444539.69
66309,1102134.23,444598.22
66310,1102816.35,444566.97
66311,1103425.45,444457.25
66314,1104165.48,444322.62
66319,1104167.685,444323.559
66320,1104167.68,444323.56
66322,1104701.727,444227.092
66323,1104755.14,444217.44
66325,1105400.62,444125.4
66328,1105400.621,444125.4
66331,1106582.278,444285.91
66334,1106562.95,444283.47
66335,1106652.19,444305.04
66336,1106694.22,444312.42
66338,1107173.3,444425.87
66339,1107189.938,444429.811
66340,1107320.72,444460.38
66342,1108356.39,444645.98
66343,1108422.78,444616.76
66344,1108714.11,444555.46
66345,1108955.35,444415.72
66346,1109156.33,444270.87
66347,1109240.53,444209.81
66348,1109241.85,444208.84
66351,1110873.789,443025.255
66352,1111044.87,442902.475
66354,1111305.48,442737.77
66355,1111811.48,442452.48
66356,1111907.645,442398.25700000004
66357,1113013.16,441687.68
66358,1113013.164,441687.67799999996
66359,1113767.68,441113.25
66360,1113977.253,440954.53
66362,1114352.865,440665.81299999997
66363,1114387.72,440629.5
66364,1114435.27,440602.47
66366,1114560.44,440506.25
66367,1114561.28,440495.86
66368,1114801.19,440317.46
66369,1114810.02,440312.9
66370,1115101.58,440086.93
66371,1115149.49,440048.72
66373,1115309.895,439925.479
66375,1115600.226,439699.953
66376,1115796.772,439525.075
66378,1115961.96,439324.17
66381,1116143.34,438969.71
66382,1116206.38,438848.69
66383,1116246.36,438789.0
66385,1116364.11,438523.91
66388,1116958.11,437475.17
66391,1117256.563,437261.227
66393,1117770.25,437146.86
66394,1117830.24,437151.41
66395,1118044.77,437180.44
66396,1119890.57,437887.08
66398,1120787.15,438236.922
66399,1120842.64,438258.63
66400,1121520.04,438550.44
66401,1121626.41,438613.08
66404,1122211.09,439165.19
66405,1122496.42,439679.21
66406,1122526.81,439750.45
66407,1122536.83,439783.4
66408,1122578.11,439848.3
66409,1122570.73,439869.16
66412,1122664.96,440252.27
66413,1122662.215,440250.19399999996
66414,1122662.215,440250.19399999996
66415,1122662.22,440250.19
66416,1122662.22,440250.19
66417,1122662.22,440250.19
66418,1122662.215,440250.19399999996
66419,1122662.215,440250.19399999996
66420,1122662.215,440250.19399999996
66422,1122699.49,440402.81
66423,1123246.06,442640.96
66425,1123248.1809999999,442649.535
66426,1123248.1809999999,442649.535
66427,1123257.89,442690.18
66428,1123250.67,442669.74
66429,1123373.976,443160.886
66433,1124454.02,444711.09
66435,1124484.38,444728.01
66436,1124509.71,444741.66
66437,1124504.86,444749.7
66438,1124527.09,444724.95
66439,1124624.84,444832.03
66441,1125827.08,445270.59
66442,1125931.3,445256.85
66444,1126187.67,445211.66
66445,1126502.206,445090.74799999996
66446,1126687.935,444987.534
66447,1126775.354,444930.481
66448,1126902.3020000001,444837.44299999997
66450,1127856.74,444006.3
66451,1128791.5,443785.62
66452,1128886.62,443785.37
66453,1129456.94,443783.85
66454,1130290.35,443781.71
66455,1130906.37,443793.7
66456,1131148.49,443823.57
66457,1132230.215,443965.27200000006
66458,1132857.73,443975.79
66459,1132932.61,443970.31
66461,1134437.14,443893.59
66462,1141342.43,444335.6
66463,1141463.99,444361.48
66464,1141737.72,444419.74299999996
66467,1142066.39,444490.21
66469,1143323.971,444828.726
66470,1144029.387,445158.714
66472,1146340.237,446499.12
66473,1146750.68,446697.37
66474,1146813.246,446723.755
66475,1147253.78,446887.37
66476,1147454.64,446949.03
66477,1147454.634,446949.031
66478,1147454.634,446949.031
66479,1147656.34,447003.57
66480,1147796.27,447037.37
66481,1149621.1,447140.75
66482,1150047.014,447109.836
66483,1150047.014,447109.836
66486,1151399.24,447011.7
66487,1151455.149,447007.63899999997
66488,1151968.114,446947.19299999997
66489,1152429.07,446835.02
66490,1152931.58,446634.83
66491,1152931.58,446634.83
66492,1153075.63,446562.67
66494,1154931.98,445237.14
66495,1155055.293,445164.739
66496,1155563.32,444978.52
66497,1155563.32,444978.52
66499,1156436.21,444880.10299999994
66500,1156509.05,444873.67
66502,1159752.4270000001,444858.958
66503,1160768.653,444658.664
66504,1160813.74,444630.09
66507,1162054.715,443739.31899999996
66508,1162163.74,443670.52
66509,1162471.49,443506.847
66510,1162657.95,443410.64
66511,1162958.72,443254.95
66512,1163227.389,443137.30799999996
66513,1163482.97,443078.19
66514,1163482.979,443078.18799999997
66515,1163640.7959999999,443060.2
66516,1163611.55,443062.08
66517,1163954.72,443047.63
66519,1165194.05,443006.29
66521,1165542.869,443004.791
66522,1165542.869,443004.791
66524,1165898.996,443074.399
66525,1166094.398,443155.87700000004
66526,1166094.39,443155.87
66527,1166069.61,443143.83
66528,1166069.61,443143.83
66530,1167676.447,444090.575
66531,1168276.53,444576.99
66533,1168685.96,444910.29
66534,1168704.624,444925.677
66535,1168948.717,445126.979
66536,1169093.14,445246.09
66537,1169314.858,445428.93100000004
66538,1169355.54,445462.481
66539,1169436.904,445529.58200000005
66540,1169501.61,445582.95
66541,1170002.6909999999,445910.31700000004
66542,1170049.887,445933.713
66545,1170408.57,446111.51
66546,1170551.46,446180.37
66547,1170917.378,446313.615
66548,1171287.98,446349.89
66549,1171422.58,446333.05
66550,1171421.39,446338.7
66551,1171650.003,446296.453
66552,1171753.5790000001,446276.023
66553,1172768.35,446075.87
66554,1172944.408,446041.586
66555,1172975.7,446036.33
66558,1173312.77,446007.83
66559,1173450.73,446021.13
66561,1173815.1509999998,446145.054
66563,1174074.1,446319.99
66564,1174144.46,446374.95
66566,1175091.43,447086.95
66567,1175323.27,447252.81
66568,1175524.909,447374.255
66569,1177060.94,447702.26
66571,1178497.35,447321.94
66576,1179370.61,447059.64
66578,1180327.91,447029.68
66579,1180327.918,447029.686
66582,1180829.09,447144.89
66584,1181370.075,447382.65
66587,1182734.59,448162.93
66588,1183154.727,448403.26399999997
66589,1184070.3229999999,448927.01
66590,1184336.13,449086.64
66591,1184390.781,449110.32200000004
66594,1185700.19,449859.34
66597,1186435.77,450187.0
66598,1186483.93,450199.4
66599,1189046.07,450389.75
66600,1189174.13,450330.02
66602,1189617.455,450262.61100000003
66605,1190594.235,450021.12700000004
66606,1190849.111,449948.771
66607,1193585.8190000001,449437.45200000005
66608,1193590.95,449435.67
66609,1193576.28,449440.68
66610,1193597.47,449435.84
66611,1193585.82,449437.45
66612,1193588.2,449439.88
66613,1193585.8190000001,449437.45200000005
66614,1193585.82,449437.45
66615,1193588.64,449437.93
66616,1193583.86,449435.62
66618,1193585.82,449437.45
66621,1194664.36,449009.1
66622,1194707.49,448977.33
66623,1194928.48,448814.16
66624,1195119.97,448641.11
66625,1195313.426,448462.10299999994
66626,1195351.05,448427.29
66627,1195468.1840000001,448318.902
66629,1195766.9,448041.2
66630,1196610.75,447090.25
66638,1198569.45,445378.31
66639,1198753.23,445267.24
66640,1198958.33,445102.45
66641,1198971.05,445094.38
66642,1199130.95,444922.37899999996
66644,1199194.676,444840.271
66646,1199452.53,444488.06
66647,1200040.53,443678.34
66648,1200315.129,443300.185
66649,1200376.994,443214.99100000004
66650,1200521.99,443015.32
66652,1201554.91,441977.17
66653,1201736.78,441880.51
66655,1201863.76,441798.65
66656,1201918.23,441765.21
66658,1202692.69,441115.035
66659,1203243.284,440546.718
66660,1203403.207,440408.30600000004
66661,1203653.97,440215.89
66662,1203871.812,440069.473
66663,1204146.114,439911.31700000004
66664,1204289.62,439836.86
66667,1204640.54,439655.15
66671,1205466.47,439150.83
66673,1205465.65,439151.78
66675,1206218.56,438084.15
66676,1206305.56,438024.367
66677,1206500.614,437936.255
66678,1206703.15,437883.32
66679,1206700.34,437883.95
66682,1207318.66,437745.47
66684,1207458.646,437671.643
66685,1208614.2959999999,436114.721
66686,1208614.3,436114.72
66688,1209457.12,434865.17
66691,1209829.22,434475.25
66692,1210406.08,434207.16
66693,1210765.9170000001,434099.359
66696,1212419.99,433577.47
66698,1214148.71,433136.3
66699,1214642.012,433337.595
66701,1215845.366,433403.814
66704,1217404.108,433700.343
66706,1217907.73,434092.23
66707,1218199.874,434321.11799999996
66708,1218410.537,434478.686
66709,1218632.9109999998,434623.115
66710,1219001.43,434802.96
66711,1219692.76,435105.57
66713,1220714.3590000002,435547.544
66714,1220907.6,435631.45
66719,1222267.9,436222.09
66721,1224416.73,437240.83
66722,1224415.47,437239.93200000003
66723,1224415.47,437239.93200000003
66724,1224846.67,437547.97
66725,1225720.98,438172.57
66726,1227276.68,439244.88
66727,1227276.68,439244.88
66728,1228431.14,439902.81
66729,1228476.66,439929.75
66730,1228476.64,439929.74100000004
66732,1228451.62,439914.69
66733,1228671.36,440031.66
66734,1228804.05,440114.39
66735,1228847.37,440138.82
66738,1229766.61,440657.25
66739,1229766.61,440657.25
66740,1229871.16,440712.57
66741,1229854.25,440706.68
66742,1229875.62,440714.32
66743,1229860.45,440710.18
66745,1229961.3,440767.06
66748,1231548.95,441660.74
66750,1231962.3,441889.6
66751,1232242.21,442054.37
66752,1233337.4,442673.92
66753,1233456.956,442739.394
66754,1233690.61,442871.24
66757,1236428.89,443644.18
66758,1236453.076,443648.716
66759,1236712.0459999999,443697.25200000004
66760,1237281.78,443804.031
66761,1237333.574,443813.73799999995
66762,1240665.03,445233.15
66764,1242233.612,446029.184
66765,1242280.05,446052.93
66767,1244021.72,446757.96
66768,1244650.02,446774.43
66769,1244703.135,446768.597
66770,1244929.55,446734.98
66771,1245553.54,446583.34
66772,1245625.154,446569.359
66773,1245727.348,446544.351
66774,1246055.23,446464.11
66775,1246160.11,446447.79
66776,1248281.863,445917.16
66778,1249039.86,445726.13
66782,1251732.38,444623.07
66783,1252605.3,444044.08
66785,1253050.6,443847.75
66786,1253345.05,443781.2
66787,1253604.229,443730.102
66788,1253923.59,443667.15
66789,1254082.77,443635.77
66790,1254016.46,443648.84
66791,1254085.24,443634.33
66793,1254951.918,443465.626
66794,1255383.13,443381.84
66795,1255644.51,443327.84
66796,1256042.273,443253.776
66797,1256682.25,443129.04
66798,1257751.49,442918.07
66799,1258269.6670000001,442816.196
66800,1259425.61,442679.69
66802,1260721.0,442331.09
66803,1260945.65,442253.341
66804,1260921.1,442261.84
66805,1260945.65,442253.341
66806,1260960.3,442247.22
66807,1261353.82,442145.22
66808,1262399.272,442201.662
66811,1262996.76,442439.41
66813,1263405.32,442614.88
66814,1263455.2,442636.3
66815,1263843.68,442801.68
66816,1264332.11,442947.76
66817,1264628.5690000001,442998.041
66819,1265104.22,443027.74
66820,1265488.12,443039.06
66822,1265791.29,443053.706
66823,1265826.6,443055.04
66825,1266465.53,443066.16
66826,1266529.914,443058.62899999996
66827,1266824.99,442998.18
66829,1267781.36,442555.0
66830,1268230.31,442434.42
66834,1270634.533,441847.216
66835,1271319.65,441739.41
66836,1271611.3,441738.53
66837,1271743.64,441739.56
66838,1273696.785,441718.601
66839,1273696.78,441718.6
66840,1273696.78,441718.6
66843,1273693.71,441716.84
66847,1276330.61,441539.21
66850,1281391.17,441163.99
66851,1281389.2,441165.43
66852,1281436.21,441167.81
66854,1281911.098,441153.016
66856,1282652.65,441130.89200000005
66857,1283483.86,441108.85
66859,1284162.68,441090.84
66862,1285620.269,441044.654
66863,1285673.301,441042.896
66866,1287304.76,440986.42
66868,1289417.73,440919.75
66869,1289617.326,440914.04799999995
66870,1289716.36,440911.22
66871,1290045.424,440901.823
66872,1290580.548,440886.542
66876,1292056.11,440844.4
66878,1293095.627,440814.72
66879,1293112.03,440814.25
66880,1293785.936,440795.00700000004
66882,1294379.98,440773.43
66884,1295428.43,440740.88
66885,1295716.509,440732.355
66889,1297538.09,440680.06
66891,1298501.2240000002,440653.208
66892,1298554.7079999999,440651.67
66893,1298391.17,440656.37
66894,1299447.04,440626.0
66895,1299447.04,440626.0
