,CASENO,FORM_REPT_NO,rd_inv,milepost,RTE_NBR,lat,lon,MONTH,DAYMTH,WEEKDAY,RDSURF,LIGHT,weather,rur_urb,REPORT,SEVERITY,veh_count,LSHL_TYP,MED_TYPE,RD_LIGHT,RSHL_TYP,RURURB,SURF_TYP,EW_IND,COUNTY,FUNC_CLS,CITY,ROAD_INV,SPD_LIMT,BEGMP,ENDMP,ACSEQ_NB,LSHLDWID,MEDWID,NO_LANES,RSHLDWID,lanewid,rdwy_wid,AADT,mvmt,deg_curv,dir_grad,pct_grad
110,201400118,E297740,005,125.24,5,47.140995615200005,-122.515728154,1,1,3,1.0,1.0,02,U,1,1,2,,A,Y,A,U,P,W,27.0,51.0,665.0,005,60.0,125.15,125.51000000000002,25,0,16,8,10,12,96,142085.0,18.670000000000005,0.0,-,0.16
111,201400120,E297522,410,8.54,410,47.1647583242,-122.1063087415,1,1,3,2.0,6.0,05,U,1,1,1,A,,,A,U,A,W,27.0,53.0,,410,40.0,8.18,9.26,5,8,0,2,8,11,22,16956.0,6.68,0.0,+,0.75
112,201400121,E297424,410,44.41,410,47.030017307,-121.5543737,1,1,3,4.0,1.0,01,R,1,1,1,A,,N,A,R,B,,27.0,44.0,,410,40.0,43.89,45.43,15,4,0,2,4,12,24,1558.0,0.88,3.17,+,0.43
114,201400122,E297425,410,46.33,410,47.012026104899995,-121.5273092934,1,1,3,4.0,1.0,01,R,2,6,1,A,,N,A,R,B,,27.0,44.0,,410,40.0,45.43,46.47,15,4,0,2,4,12,24,1558.0,0.5899999999999999,2.0,+,5.11
115,201400123,E297326,007,41.99,7,47.020294076800006,-122.3694621286,1,1,3,2.0,4.0,02,U,2,6,2,A,,,A,U,A,W,27.0,53.0,,007,55.0,41.98000000000001,41.99,0,7,0,2,7,12,23,8561.0,0.03,5.37,+,1.78
116,201400124,E298170,512,3.92,512,47.1584908319,-122.3984579251,1,1,3,2.0,4.0,05,U,2,6,2,A,S,Y,A,U,A,W,27.0,52.0,,512,60.0,3.51,3.94,0,4,40,4,10,12,48,71999.0,11.3,0.0,+,0.93
117,201400125,E297581,016,1.45,16,47.2347259164,-122.48524942280001,1,2,4,1.0,1.0,01,U,1,1,2,,P,,P,U,P,W,27.0,52.0,1280.0,016,60.0,1.43,1.52,0,0,24,6,10,12,72,103546.0,3.4,0.0,-,0.67
118,201400128,E297266,163,0.39,163,47.262749229300006,-122.515973338,1,1,3,1.0,1.0,05,U,1,1,2,C,,,C,U,A,W,27.0,53.0,1280.0,163,,0.38,0.39,0,0,0,4,0,18,72,27860.0,0.1,0.0,,0.0
119,201400129,E297181,007,57.01,7,47.2230875117,-122.4340372101,1,1,3,2.0,4.0,03,U,1,1,2,C,,Y,C,U,A,W,27.0,53.0,1280.0,007,55.0,57.01,57.1,0,0,0,4,0,14,57,19450.0,0.64,0.0,-,0.11
120,201400130,E297381,525,7.01,525,47.9267739333,-122.3003121843,1,1,3,1.0,4.0,01,U,1,1,2,C,,,C,U,A,W,31.0,53.0,830.0,525,60.0,6.96,7.02,10,0,0,2,0,17,34,18836.0,0.4100000000000001,0.0,-,0.68
121,201400131,E297454,096,2.5500000000000003,96,47.877921126000004,-122.1815637729,1,1,3,2.0,4.0,03,U,1,1,2,C,,,C,U,A,W,31.0,53.0,778.0,096,,2.43,2.61,0,0,0,4,0,11,43,33180.0,2.18,0.0,-,0.32
122,201400132,E297388,096,2.59,96,47.877914643100006,-122.1808765162,1,2,4,1.0,3.0,02,U,2,7,3,C,,,C,U,A,W,31.0,53.0,778.0,096,,2.43,2.61,0,0,0,4,0,11,43,33180.0,2.18,0.0,-,0.32
123,201400133,E297066,005,187.48,5,47.8926756042,-122.21902706040001,1,1,3,1.0,6.0,02,U,1,1,2,A,S,,A,U,A,W,31.0,51.0,420.0,005,60.0,187.36,187.57,35,8,300,6,10,12,72,171619.0,13.15,0.0,+,0.66
124,201400134,E297455,527,6.53,527,47.8825871078,-122.2068076826,1,1,3,2.0,4.0,02,U,2,6,1,C,,Y,C,U,A,W,31.0,53.0,420.0,527,,6.52,6.57,0,0,0,4,0,12,46,20577.0,0.38,0.0,-,4.1
125,201400135,E297277,099,48.04,99,47.908277312299994,-122.2282327642,1,2,4,2.0,2.0,03,U,1,1,2,C,,,C,U,A,W,31.0,53.0,420.0,099,40.0,47.98000000000001,48.05000000000001,30,0,0,6,0,13,80,16457.0,0.42,0.0,-,4.780000000000001
126,201400136,E297935,527,7.49,527,47.8955354059,-122.20286317530001,1,1,3,2.0,4.0,05,U,1,0,2,C,,,C,U,A,W,31.0,53.0,420.0,527,,7.480000000000001,7.54,0,0,0,4,0,12,46,19121.0,0.42,27.03,-,1.08
127,201400137,E297796,002CODIVISN,0.78,2,47.674938045699996,-117.411125508,1,2,4,2.0,4.0,01,U,2,7,2,C,,Y,C,U,A,E,32.0,53.0,1220.0,002CODIVISN,,0.78,0.85,87,0,0,4,0,15,60,22293.0,0.5700000000000001,0.0,,0.0
129,201400138,3511301,012,43.07,12,46.816581056800004,-123.0674086117,1,14,2,1.0,1.0,02,R,2,6,2,A,,N,A,R,A,W,34.0,43.0,,012,60.0,42.9,43.07,0,5,0,2,5,12,24,12344.0,0.77,0.0,-,0.18
130,201400139,E298110,005,265.06,5,48.8799369139,-122.58899640850001,1,2,4,2.0,6.0,03,U,1,1,2,A,S,,A,U,A,W,37.0,51.0,445.0,005,70.0,264.64,265.28,45,4,40,4,10,12,48,42303.0,9.88,0.0,+,0.75
131,201400140,E297527,542,33.74000000000001,542,48.88815697890001,-121.9353642918,1,1,3,2.0,6.0,03,R,1,1,2,A,,N,A,R,A,W,37.0,45.0,,542,,33.66,33.75,0,2,0,2,2,11,22,1813.0,0.06,0.0,+,5.7
132,201400141,E298174,223,0.5700000000000001,223,46.3279683662,-120.23426904620001,1,1,3,8.0,6.0,05,R,2,6,2,B,,N,B,R,B,E,39.0,45.0,,223,,0.48,0.6,0,10,0,2,10,12,24,4739.0,0.21,0.0,-,0.72
133,201400142,E298173,082,66.94,82,46.305976701400006,-120.0195688267,1,1,3,4.0,1.0,05,U,2,5,1,A,S,,C,U,P,E,39.0,51.0,1275.0,082,70.0,66.92,66.96000000000002,15,4,76,4,0,12,48,15740.0,0.23000000000000004,0.0,+,2.31
134,201400143,3074029,017,22.91,17,46.8410074884,-119.1331774175,1,3,5,4.0,1.0,01,R,1,1,2,A,,,A,R,A,E,1.0,42.0,,017,,22.78,22.91,0,8,0,2,8,12,24,6375.0,0.3,0.0,+,0.4
135,201400144,E298096,395,23.87,395,46.2122584143,-119.1589859451,1,3,5,1.0,1.0,01,U,2,7,2,,P,Y,C,U,P,E,3.0,53.0,610.0,395,45.0,23.87,23.92,5,0,16,4,0,16,64,26905.0,0.49,0.0,-,0.57
136,201400145,E298696,395,22.32,395,46.19168308020001,-119.1670364567,1,3,5,1.0,4.0,01,U,1,1,2,,A,Y,A,U,P,E,3.0,52.0,610.0,395,45.0,22.32,22.46,5,0,16,4,10,12,48,18806.0,0.96,0.0,-,2.09
137,201400146,E298700,240,32.99000000000001,240,46.259562617600004,-119.28779919860001,1,3,5,2.0,4.0,03,U,1,1,2,,A,,A,U,A,E,3.0,52.0,1080.0,240,60.0,32.94,32.99000000000001,0,0,16,3,10,13,38,22571.0,0.4100000000000001,0.0,-,0.44
138,201400148,3393104,097AR,0.77,97,47.482500428,-120.3197425458,1,3,5,2.0,1.0,01,U,1,1,2,A,,,A,U,A,E,4.0,54.0,,097AR,,0.76,0.83,50,8,0,2,8,12,24,9478.0,0.24,0.0,-,0.32
139,201400149,3639255,285,1.14,285,47.4167586986,-120.30658567379999,1,3,5,1.0,1.0,01,U,2,7,2,C,,Y,C,U,A,E,4.0,53.0,1405.0,285,35.0,1.11,1.14,0,0,0,2,0,28,56,15168.0,0.17,0.0,-,1.0
140,201400150,3652881,002,96.43,2,47.6008208296,-120.7149204173,1,2,4,4.0,2.0,03,R,2,6,1,A,,,A,R,A,E,4.0,43.0,,002,60.0,96.41,96.45,10,4,0,2,4,12,24,4949.0,0.07000000000000002,0.0,-,0.9399999999999998
141,201400151,E302460,101,247.2,101,48.1159048445,-123.4338456768,1,3,5,1.0,1.0,01,U,1,1,2,C,,Y,C,U,A,W,5.0,53.0,990.0,101,25.0,247.18,247.21,22,0,0,2,0,25,50,6498.0,0.07000000000000002,0.0,-,2.72
142,201400152,E297385,502,6.12,502,45.780711447899996,-122.5475511601,1,2,4,1.0,1.0,01,U,2,7,2,C,,,C,U,A,W,6.0,53.0,60.0,502,,6.100000000000001,6.12,5,0,0,4,0,18,72,25626.0,0.19,0.0,-,0.27
143,201400154,E298751,500,13.92,500,45.662475609,-122.4345535482,1,3,5,2.0,6.0,03,R,1,0,2,G,,N,G,R,A,W,6.0,45.0,,500,55.0,13.75,14.18,10,2,0,2,2,11,22,3752.0,0.5899999999999999,0.0,+,0.28
144,201400155,E297747,500,5.96,500,45.6673133524,-122.5525782234,1,3,5,1.0,4.0,02,U,2,7,3,C,,Y,C,U,A,W,6.0,52.0,1350.0,500,55.0,5.96,5.97,0,0,0,4,0,16,65,51071.0,0.19,0.0,-,0.86
145,201400156,E298293,005,45.82,5,46.2284408705,-122.8879757903,1,2,4,1.0,1.0,01,R,1,1,3,A,S,,A,R,A,W,8.0,41.0,,005,70.0,45.73000000000001,45.86,7,6,250,6,10,12,72,51765.0,2.46,0.0,+,3.29
146,201400157,E298292,432,1.0,432,46.163643712299994,-123.0297699412,1,3,5,4.0,1.0,05,U,2,6,3,A,,Y,A,U,A,W,8.0,53.0,,432,55.0,0.93,1.21,0,6,0,2,6,12,24,4153.0,0.42,0.0,+,0.04
147,201400158,E298294,005,30.89,5,46.0217613783,-122.85162637639999,1,3,5,1.0,1.0,01,R,1,1,3,A,S,,A,R,A,W,8.0,41.0,,005,70.0,30.66,30.91,5,6,46,6,10,12,72,56858.0,5.19,0.0,+,0.0
148,201400159,E297944,411,5.08,411,46.191709602799996,-122.9076887613,1,2,4,1.0,4.0,01,U,2,7,2,A,,N,A,U,A,W,8.0,54.0,,411,,5.07,5.13,0,6,0,2,4,12,24,8354.0,0.18,0.5,+,0.1
149,201400160,E298697,395,35.87,395,46.342983813800004,-119.09202401969999,1,2,4,1.0,6.0,02,R,1,1,1,A,S,Y,A,R,P,E,11.0,42.0,,395,55.0,34.4,35.91,5,4,75,4,10,12,48,16072.0,8.86,0.0,+,0.11
150,201400162,3488961,108,2.5,108,47.0737870559,-123.2621399051,1,3,5,4.0,2.0,01,R,2,6,1,A,,,A,R,B,W,14.0,44.0,,108,,2.21,3.08,0,8,0,2,8,11,22,2824.0,0.9,3.02,+,0.77
151,201400163,E298946,008,5.1000000000000005,8,47.049347183100004,-123.3048198634,1,3,5,4.0,1.0,02,R,1,1,1,A,S,,A,R,A,W,14.0,42.0,,008,60.0,5.05,6.0,0,4,40,4,10,12,48,17128.0,5.94,0.0,+,1.17
152,201400164,E302167,012COABERDN,0.19,12,46.977123624799994,-123.8118258394,1,22,3,2.0,1.0,03,U,1,1,2,C,,,C,U,O,W,14.0,53.0,5.0,012COABERDN,30.0,0.17,0.22,88,0,0,2,0,14,27,,,0.0,,0.0
153,201400165,E302168,101,84.05,101,46.9706466088,-123.8249197075,1,22,3,2.0,1.0,03,U,1,1,2,C,,Y,C,U,A,W,14.0,53.0,5.0,101,30.0,83.98,84.05,8,0,0,3,0,16,48,13830.0,0.3500000000000001,0.0,+,3.0
155,201400166,E298178,012,2.04,12,46.981421358,-123.77238660879999,1,3,5,1.0,6.0,02,U,1,1,2,,A,,A,U,A,W,14.0,53.0,,012,20.0,2.04,2.62,0,0,6,4,6,11,44,23055.0,4.88,0.0,-,5.25
157,201400167,E299055,020,31.09,20,48.288343516400005,-122.6578412052,1,3,5,1.0,4.0,02,U,1,1,2,C,,,C,U,A,W,15.0,53.0,895.0,020,55.0,31.05,31.09,5,0,0,4,0,16,62,15826.0,0.23000000000000004,0.0,+,3.3
158,201400168,E298223,532,0.0,532,48.2400286031,-122.45524480969999,1,3,5,1.0,1.0,01,R,2,7,2,A,,Y,A,R,A,W,15.0,44.0,,532,,0.0,0.02,0,8,0,2,8,11,22,,,0.0,-,0.39
159,201400169,2511974,020,21.44,20,48.212308774899995,-122.68612819559999,1,3,5,1.0,1.0,01,R,1,1,2,A,,Y,A,R,A,W,15.0,42.0,290.0,020,55.0,21.44,21.55,5,6,0,2,6,13,26,9938.0,0.4,0.0,+,2.56
160,201400170,E300863,532,0.27,532,48.242354282600004,-122.4507277748,1,3,5,1.0,6.0,01,R,1,1,2,A,,,A,R,A,W,15.0,44.0,,532,,0.18,0.3,0,6,0,2,8,11,22,,,5.0,+,0.0
161,201400172,E298695,019,0.0,19,47.8898912884,-122.7323224941,1,3,5,2.0,4.0,01,R,1,1,1,A,,Y,A,R,A,W,16.0,44.0,,019,,0.0,0.06,0,7,0,2,7,12,24,,,0.0,,0.0
162,201400173,E297783,099,15.36,99,47.4439591534,-122.2960795167,1,3,5,1.0,1.0,01,U,1,1,2,,S,,C,U,A,W,17.0,53.0,1139.0,099,60.0,15.33,15.44,0,0,12,4,0,13,50,32201.0,1.29,0.0,-,0.8100000000000002
163,201400174,E299288,005,153.21000000000004,5,47.4437552683,-122.2676782454,1,3,5,2.0,6.0,01,U,1,1,3,P,S,,A,U,P,W,17.0,51.0,1139.0,005,60.0,153.19,153.21000000000004,30,3,65,9,10,12,106,212651.0,1.55,0.0,-,0.44
164,201400176,E297571,005,150.39,5,47.4082135331,-122.29219913909999,1,2,4,1.0,1.0,02,U,2,7,2,A,S,,A,U,P,W,17.0,51.0,1139.0,005,60.0,150.39,150.95000000000005,30,3,38,8,10,12,92,203342.0,41.56,0.5,+,2.4
165,201400178,3582342,099,32.34000000000001,99,47.7069834358,-122.3447229097,1,3,5,1.0,1.0,02,U,2,7,2,C,,Y,C,U,A,W,17.0,53.0,1140.0,099,40.0,32.32999999999999,32.41,10,0,0,6,0,11,64,30600.0,0.89,0.0,+,0.31
166,201400179,3582341,099,33.45,99,47.723249895100004,-122.34496653149999,1,3,5,1.0,1.0,01,U,1,1,2,A,,Y,C,U,A,W,17.0,53.0,1140.0,099,40.0,33.45,33.50999999999999,10,11,0,4,0,15,61,30600.0,0.67,0.0,+,0.05
167,201400180,E300729,005,160.06,5,47.5347607699,-122.295919165,1,3,5,1.0,1.0,01,U,2,7,2,A,S,,A,U,P,W,17.0,51.0,1140.0,005,60.0,159.77,160.13,30,10,100,8,10,12,92,196988.0,25.88,1.25,+,3.0
168,201400181,E300955,005,170.32,5,47.6742589466,-122.3214457007,1,3,5,1.0,1.0,01,U,2,7,3,W,O,,W,U,P,W,17.0,51.0,1140.0,005,60.0,170.31,170.56,30,0,20,8,0,15,120,186423.0,17.010000000000005,0.99,-,0.25
169,201400182,E302128,099,20.6,99,47.543131629899996,-122.3340291051,1,3,5,2.0,4.0,01,U,2,7,3,W,O,,W,U,P,W,17.0,52.0,1140.0,099,40.0,20.27,20.6,5,0,24,6,0,15,88,86850.0,10.46,0.0,-,0.5
170,201400183,E299032,005,173.22,5,47.713778069499995,-122.3270170597,1,2,4,2.0,4.0,03,U,1,1,2,,A,Y,A,U,P,W,17.0,51.0,1140.0,005,60.0,173.21,173.57,30,0,7,8,10,12,96,208385.0,27.38,0.0,+,2.84
171,201400185,E299036,005,169.67000000000004,5,47.6646914973,-122.32229481280001,1,2,4,2.0,4.0,03,U,2,7,2,,A,,A,U,P,W,17.0,51.0,1140.0,005,60.0,169.47,169.69,30,0,20,8,10,12,96,170468.0,13.69,0.0,+,0.84
172,201400190,E297835,005,162.93000000000004,5,47.5704810149,-122.32027706790001,1,3,5,2.0,4.0,01,U,1,1,2,W,O,,W,U,P,W,17.0,51.0,1140.0,005,60.0,162.91,163.02,30,0,30,6,0,18,107,178113.0,7.15,0.5,+,1.27
173,201400191,E297836,005,162.33000000000004,5,47.5618707781,-122.3214344649,1,3,5,2.0,4.0,02,U,2,7,2,W,O,Y,W,U,P,W,17.0,51.0,1140.0,005,60.0,162.3,162.42000000000004,30,0,60,8,0,15,119,225824.0,9.89,1.75,-,4.0
174,201400192,E298371,090,1.34,90,47.5901109922,-122.308746504,1,3,5,1.0,1.0,01,U,1,1,2,P,O,Y,P,U,P,W,17.0,51.0,1140.0,090,60.0,1.1899999999999995,1.35,0,8,40,8,10,12,96,119511.0,6.980000000000001,5.73,+,0.9
175,201400193,E297706,900,15.98,900,47.5457001359,-122.0627335828,1,3,5,2.0,4.0,03,U,1,1,2,C,,,C,U,A,W,17.0,53.0,590.0,900,50.0,15.94,15.98,5,0,0,5,0,14,71,23502.0,0.34,0.0,-,0.5
176,201400194,E297708,900,15.98,900,47.5457001359,-122.0627335828,1,3,5,2.0,3.0,03,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,590.0,900,50.0,15.98,16.03,5,0,0,5,0,19,93,42171.0,0.77,0.0,-,0.5
177,201400196,E297767,099,6.29,99,47.3151790263,-122.3133856682,1,3,5,2.0,4.0,03,U,1,1,2,,S,,C,U,A,W,17.0,53.0,443.0,099,60.0,6.28,6.29,0,0,22,4,0,13,50,26701.0,0.1,0.0,+,1.72
178,201400197,E297768,099,6.79,99,47.322402920100004,-122.3133567598,1,3,5,2.0,4.0,03,U,1,1,2,,S,,C,U,A,W,17.0,53.0,443.0,099,60.0,6.7,6.79,0,0,22,4,0,13,50,28309.0,0.93,0.0,+,0.61
179,201400198,E302566,005,141.86,5,47.2865792191,-122.307379882,1,17,5,1.0,4.0,02,U,2,7,3,A,S,,A,U,P,W,17.0,51.0,443.0,005,60.0,141.78,141.87,30,10,84,8,10,12,96,131755.0,4.33,0.0,+,2.6
180,201400199,E298005,099,5.28,99,47.300670378599996,-122.3134136708,1,3,5,1.0,1.0,01,U,1,1,2,,S,,C,U,A,W,17.0,53.0,443.0,099,60.0,5.22,5.28,0,0,22,4,0,13,50,36289.0,0.79,0.0,+,2.65
181,201400200,E297549,099,3.97,99,47.2824868728,-122.3221362476,1,2,4,2.0,3.0,03,U,1,1,2,A,,Y,A,U,A,W,17.0,53.0,443.0,099,60.0,3.96,3.98,0,8,0,4,8,15,60,20532.0,0.15,0.0,+,2.44
182,201400201,E298872,410,32.92000000000001,410,47.1552685643,-121.675528317,1,3,5,4.0,1.0,01,R,2,6,1,B,,,B,R,B,W,17.0,44.0,,410,40.0,32.88,33.17000000000001,10,4,0,2,4,11,22,1635.0,0.17,0.0,+,1.0
183,201400202,E298873,410,32.82,410,47.1545291466,-121.6773575599,1,3,5,4.0,1.0,01,R,1,1,1,A,,N,A,R,A,W,17.0,44.0,,410,40.0,32.25,32.88,10,4,0,2,4,11,22,1635.0,0.38,0.0,+,1.0
184,201400203,E299974,099,10.060000000000002,99,47.3687019849,-122.3038390178,1,3,5,2.0,4.0,01,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,615.0,099,60.0,10.05,10.060000000000002,0,0,12,4,0,12,48,27877.0,0.1,0.0,+,3.38
185,201400204,E302331,181,3.39,181,47.4266752646,-122.2493641849,1,3,5,2.0,4.0,03,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,615.0,181,,3.38,3.39,0,0,0,6,0,14,82,31676.0,0.12,0.0,-,0.08
186,201400205,E298330,516,6.9,516,47.377425680500004,-122.2146115462,1,3,5,2.0,4.0,02,U,1,1,2,C,,,A,U,A,W,17.0,53.0,615.0,516,,6.87,6.99,5,0,0,4,6,11,44,28245.0,1.24,3.0,+,5.030000000000001
188,201400206,E298322,516,9.65,516,47.3580223278,-122.1654257692,1,2,4,2.0,4.0,03,U,2,7,2,C,,,C,U,A,W,17.0,53.0,615.0,516,,9.64,9.65,5,0,0,4,0,15,59,30169.0,0.11,3.0,+,0.18
189,201400207,E298323,516,7.89,516,47.370694032299994,-122.1972776952,1,3,5,1.0,1.0,01,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,516,,7.75,7.89,5,0,0,4,0,12,47,27032.0,1.38,4.0,+,2.3
190,201400208,E298569,516,7.89,516,47.37066922819999,-122.1972074417,1,3,5,2.0,4.0,03,U,1,1,3,C,,Y,C,U,A,W,17.0,53.0,615.0,516,,7.89,7.94,5,0,0,4,0,15,59,27032.0,0.49,4.0,+,2.3
191,201400209,E298333,099,10.060000000000002,99,47.3687019849,-122.3038390178,1,3,5,1.0,1.0,01,U,1,1,2,,S,Y,C,U,A,W,17.0,53.0,615.0,099,60.0,10.05,10.060000000000002,0,0,12,4,0,12,48,27877.0,0.1,0.0,+,3.38
192,201400210,E298344,516,5.04,516,47.3780107557,-122.24189602950001,1,2,4,2.0,4.0,03,U,1,1,2,,A,Y,C,U,A,W,17.0,52.0,615.0,516,,5.04,5.05,5,0,14,4,0,20,80,24354.0,0.09,0.0,+,0.98
193,201400211,E298345,516,4.8500000000000005,516,47.3780239651,-122.2458145675,1,3,5,2.0,4.0,03,U,1,1,2,,A,Y,A,U,A,W,17.0,52.0,615.0,516,,4.84,4.8500000000000005,5,0,16,4,10,12,48,37660.0,0.14,0.0,-,2.0
194,201400212,E297273,516,9.019999999999998,516,47.3631611528,-122.1761032738,1,2,4,2.0,4.0,03,U,2,7,2,C,,Y,C,U,A,W,17.0,53.0,615.0,516,,9.0,9.019999999999998,5,0,0,4,0,18,71,33161.0,0.24,0.0,+,0.0
195,201400213,E297515,181,0.61,181,47.3867079916,-122.24741631479999,1,2,4,2.0,4.0,03,U,1,1,2,C,,,C,U,A,W,17.0,53.0,615.0,181,,0.55,0.61,0,0,0,4,0,16,64,24774.0,0.54,0.0,-,0.08
196,201400217,E299925,405,12.85,405,47.6041837817,-122.1847412442,1,3,5,1.0,1.0,01,U,2,7,3,,A,,A,U,P,W,17.0,51.0,75.0,405,60.0,12.79,12.86,23,0,16,7,10,11,80,185783.0,4.75,0.49,-,0.6
197,201400220,E298535,405,13.3,405,47.6100504679,-122.188362057,1,2,4,2.0,4.0,03,U,2,6,3,,P,,A,U,P,W,17.0,51.0,75.0,405,60.0,13.27,13.34,23,0,10,6,10,12,69,201461.0,5.15,1.55,-,2.2
198,201400221,E297887,405,13.05,405,47.6066853794,-122.18686530469999,1,3,5,2.0,1.0,01,U,1,1,2,,A,,A,U,P,W,17.0,51.0,75.0,405,60.0,13.0,13.08,23,0,16,7,10,11,80,201461.0,5.88,1.51,-,2.2
199,201400222,E297518,405,11.65,405,47.587646730500005,-122.1797459484,1,2,4,1.0,1.0,02,U,2,7,2,,P,,P,U,P,W,17.0,51.0,75.0,405,60.0,11.57,11.66,20,0,22,6,10,12,72,101386.0,3.33,2.01,-,1.89
200,201400223,E297567,405,12.27,405,47.5967277768,-122.17983720209999,1,3,5,1.0,1.0,01,U,2,7,2,A,S,,A,U,A,W,17.0,51.0,75.0,405,60.0,12.19,12.27,20,6,450,8,10,12,96,204517.0,5.97,0.0,-,0.69
201,201400224,E297667,405,9.97,405,47.5662519114,-122.1833831374,1,2,4,2.0,4.0,03,U,1,1,2,A,S,Y,A,U,A,W,17.0,51.0,75.0,405,60.0,9.93,9.980000000000002,0,4,32,5,8,12,60,158704.0,2.9,0.0,-,2.15
202,201400226,E300128,405,23.12,405,47.7500910212,-122.1871781693,1,2,4,1.0,4.0,01,U,1,1,2,,A,,A,U,A,W,17.0,51.0,110.0,405,60.0,23.0,23.15000000000001,23,0,16,6,10,12,72,172907.0,9.47,0.75,-,4.88
203,201400227,E299192,169,13.53,169,47.3871771416,-122.0400853534,1,3,5,2.0,1.0,02,U,2,7,2,C,,Y,A,U,A,W,17.0,53.0,739.0,169,,13.53,13.63,0,0,0,2,10,24,48,21532.0,0.79,0.0,-,0.48
204,201400228,E297348,900,0.0,900,47.508006398599996,-122.2783262544,1,2,4,2.0,1.0,02,U,1,1,2,C,,Y,C,U,A,W,17.0,53.0,1320.0,900,,0.0,0.01,0,0,0,4,0,18,72,,,0.0,+,2.73
205,201400229,E298541,005,156.16,5,47.4850117231,-122.2691379355,1,2,4,2.0,4.0,03,U,1,1,2,,A,Y,A,U,P,W,17.0,51.0,1320.0,005,60.0,156.08000000000004,156.25,30,0,24,8,10,12,92,164757.0,10.22,0.0,-,3.8
206,201400230,E298543,005,154.51,5,47.461841811499994,-122.26527713860001,1,2,4,2.0,4.0,03,U,1,1,3,A,S,,A,U,P,W,17.0,51.0,1320.0,005,60.0,154.5,154.56,30,10,300,7,10,12,84,212651.0,4.66,2.0,+,0.33
207,201400231,E300725,405,0.27,405,47.462733288900004,-122.25966892,1,3,5,1.0,1.0,01,U,1,1,3,A,S,,W,U,P,W,17.0,51.0,1320.0,405,60.0,0.27,0.28,0,6,300,5,0,12,60,106233.0,0.39,5.0,+,0.0
208,201400232,E302136,005,154.06999999999996,5,47.45581588100001,-122.26354605879999,1,17,5,1.0,4.0,05,U,1,1,2,A,S,,A,U,P,W,17.0,51.0,1320.0,005,60.0,154.05,154.1,30,10,113,9,10,12,106,212651.0,3.88,1.0,-,3.9900000000000007
209,201400233,E297575,405,2.84,405,47.4695489723,-122.2070598816,1,2,4,1.0,1.0,02,U,1,1,2,,A,,A,U,P,W,17.0,51.0,1070.0,405,60.0,2.84,2.86,0,0,16,5,10,12,60,89431.0,0.65,3.0,+,3.29
210,201400234,E297691,515,7.09,515,47.471731768599994,-122.2079220089,1,3,5,2.0,4.0,01,U,1,1,2,C,,Y,C,U,A,W,17.0,54.0,1070.0,515,,7.07,7.09,0,0,0,4,0,15,61,43282.0,0.32,8.49,+,0.25
211,201400235,E298538,167,27.35,167,47.4645601951,-122.2181010684,1,2,4,2.0,4.0,03,U,1,1,2,,A,Y,A,U,A,W,17.0,52.0,1070.0,167,60.0,27.27,27.37,10,0,18,5,10,12,59,119882.0,4.38,0.0,+,0.0
212,201400236,E298932,405,7.47,405,47.5326308174,-122.1974206859,1,3,5,1.0,1.0,02,U,2,6,3,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,7.44,7.65,0,0,16,4,8,12,48,142971.0,10.96,0.0,-,0.93
213,201400237,E299199,900,5.0600000000000005,900,47.484163270299995,-122.1981250325,1,3,5,1.0,1.0,02,U,2,7,2,C,,Y,C,U,A,W,17.0,53.0,1070.0,900,50.0,5.0600000000000005,5.08,0,0,0,5,0,12,60,12615.0,0.09,0.0,+,0.21
214,201400238,E299287,405,7.14,405,47.5281415519,-122.197841965,1,3,5,2.0,4.0,03,U,1,1,2,,A,Y,A,U,A,W,17.0,51.0,1070.0,405,60.0,7.1,7.14,0,0,16,4,8,12,48,151551.0,2.21,0.0,-,4.0
215,201400239,E299289,405,6.59,405,47.51996060729999,-122.1985037225,1,3,5,2.0,4.0,03,U,2,7,2,,A,,A,U,A,W,17.0,51.0,1070.0,405,60.0,6.480000000000001,6.69,0,0,16,4,8,12,48,141744.0,10.86,0.0,-,4.0
216,201400242,E298540,018,3.19,18,47.303066790100004,-122.2571451119,1,2,4,2.0,5.0,03,U,2,7,2,,A,,A,U,A,W,17.0,52.0,55.0,018,60.0,3.07,3.21,5,0,6,5,10,12,60,96989.0,4.96,0.0,-,1.3
217,201400243,E297698,305,6.09,305,47.702489845200006,-122.5582446232,1,2,4,2.0,4.0,03,U,1,0,2,A,,Y,A,U,A,W,18.0,52.0,58.0,305,,5.99,6.18,0,8,0,2,8,12,24,20653.0,1.43,0.0,-,0.23000000000000004
218,201400244,3431035,305,9.45,305,47.7137929057,-122.61177485889999,1,3,5,1.0,1.0,02,U,1,1,2,A,,Y,A,U,A,W,18.0,53.0,,305,,9.439999999999998,9.55,0,6,0,2,6,12,24,20889.0,0.84,0.0,-,2.15
219,201400245,E300166,003,36.11,3,47.5426146653,-122.6759746521,1,3,5,1.0,6.0,02,U,1,1,1,,A,,A,U,A,W,18.0,52.0,,003,40.0,36.09000000000001,36.15,0,0,6,4,6,12,48,71553.0,1.57,5.0,+,0.0
