CASENO,DRV_SEX,DRV_AGE,drassess,spdlimit,surf_typ,contrib1,contrib2,intox,stolen,vehcond1,vehcond2,vehcond3,com_body,cdplaccd,vehno
201415106,1.0,62.0,,60.0,1.0,5,0,4.0,,12,0,0,,,1
201415106,1.0,25.0,,60.0,1.0,52,0,4.0,,12,0,0,,,2
201415107,2.0,33.0,,60.0,1.0,18,0,4.0,,12,0,0,,,1
201415107,1.0,53.0,,60.0,1.0,17,0,9.0,,12,0,0,,,2
201415108,1.0,63.0,,60.0,1.0,4,7,4.0,,12,0,0,,,1
201415108,1.0,46.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415108,1.0,27.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415109,1.0,40.0,,35.0,2.0,4,0,4.0,,12,0,0,,,1
201415109,2.0,62.0,,35.0,2.0,52,0,4.0,,12,0,0,,,2
201415110,2.0,29.0,,60.0,1.0,23,0,4.0,,12,0,0,,,1
201415110,1.0,62.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415111,2.0,58.0,,50.0,2.0,23,0,4.0,,12,0,0,,,1
201415111,2.0,61.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201415111,1.0,57.0,,50.0,2.0,18,0,4.0,,12,0,0,,,3
201415112,2.0,20.0,,35.0,2.0,23,0,4.0,,12,0,0,,,1
201415112,1.0,97.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415113,2.0,61.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201415113,1.0,23.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415114,2.0,52.0,,,2.0,22,0,4.0,,12,0,0,,,1
201415114,,,,,2.0,0,0,,,0,0,0,,,2
201415115,2.0,25.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201415115,2.0,46.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415116,1.0,61.0,,60.0,2.0,16,0,4.0,,7,0,0,2.0,F,1
201415116,1.0,55.0,,70.0,2.0,18,0,4.0,,12,0,0,,,2
201415116,2.0,41.0,,,2.0,18,0,4.0,,12,0,0,,,3
201415117,1.0,23.0,,70.0,2.0,52,0,4.0,,12,0,0,,,1
201415118,1.0,31.0,,70.0,2.0,52,0,4.0,,12,0,0,,,1
201415119,2.0,20.0,,25.0,2.0,12,23,4.0,,12,0,0,,,1
201415119,2.0,60.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415120,1.0,22.0,9.0,,2.0,1,8,1.0,,12,0,0,,,1
201415120,2.0,62.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201415121,2.0,45.0,,45.0,2.0,17,0,4.0,,12,0,0,,,1
201415121,,,,,,0,0,,,0,0,0,,,2
201415122,1.0,26.0,,35.0,2.0,17,0,4.0,,12,0,0,,,1
201415123,,,,40.0,2.0,4,0,9.0,,12,0,0,,,1
201415124,1.0,84.0,,60.0,2.0,16,0,4.0,,5,0,0,,,1
201415124,,,,,,0,0,,,0,0,0,,,2
201415125,1.0,61.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201415128,2.0,19.0,,35.0,2.0,23,7,4.0,,12,0,0,,,1
201415128,2.0,34.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415131,1.0,30.0,,30.0,2.0,7,0,4.0,,12,0,0,,,1
201415131,1.0,37.0,,30.0,2.0,17,0,4.0,,12,0,0,,,2
201415132,1.0,56.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201415132,2.0,59.0,,,1.0,18,0,4.0,,12,0,0,,,2
201415132,1.0,45.0,,,1.0,18,0,4.0,,12,0,0,3.0,T,3
201415133,1.0,54.0,,,2.0,10,0,4.0,,12,0,0,,,1
201415133,2.0,26.0,,,2.0,18,0,4.0,,12,0,0,,,2
201415134,2.0,21.0,,25.0,2.0,43,0,4.0,,12,0,0,,,1
201415134,1.0,47.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201415135,,,,,4.0,16,0,9.0,,11,0,0,,,1
201415135,1.0,66.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415136,1.0,32.0,,40.0,2.0,18,0,4.0,,12,0,0,,,1
201415136,,,,,,0,0,,,0,0,0,,,2
201415137,1.0,65.0,,55.0,2.0,17,23,4.0,,12,0,0,4.0,,1
201415138,2.0,17.0,,35.0,2.0,23,5,4.0,,12,0,0,,,1
201415138,1.0,17.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415139,1.0,22.0,,60.0,2.0,4,23,4.0,,12,0,0,,,1
201415139,1.0,26.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201415140,1.0,25.0,,60.0,2.0,7,0,4.0,,12,0,0,,,1
201415140,1.0,52.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201415141,2.0,19.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201415141,,,,60.0,2.0,9,23,9.0,,12,0,0,,,2
201415143,1.0,30.0,,55.0,2.0,23,4,4.0,,12,0,0,,,1
201415143,1.0,66.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201415144,1.0,25.0,,45.0,2.0,23,0,4.0,,12,0,0,,,1
201415144,1.0,19.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201415145,1.0,52.0,,45.0,2.0,17,51,4.0,,12,0,0,,,1
201415145,1.0,19.0,,45.0,2.0,18,52,4.0,,12,0,0,,,2
201415146,1.0,53.0,,60.0,2.0,5,0,4.0,,12,0,0,,,1
201415146,1.0,75.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201415148,1.0,22.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201415148,,,,,,0,0,,,0,0,0,,,2
201415149,1.0,60.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201415149,1.0,44.0,,,2.0,18,0,4.0,,12,0,0,,,2
201415149,2.0,58.0,,,2.0,18,0,4.0,,12,0,0,,,3
201415151,1.0,64.0,,60.0,2.0,23,5,4.0,,12,0,0,,,1
201415151,1.0,39.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201415152,1.0,43.0,,60.0,2.0,5,0,4.0,,12,0,0,,,1
201415152,1.0,45.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201415153,1.0,55.0,,35.0,2.0,1,4,1.0,,12,0,0,,,1
201415153,2.0,52.0,,,2.0,18,0,4.0,,12,0,0,,,2
201415155,2.0,50.0,,60.0,2.0,17,0,4.0,,12,0,0,,,1
201415155,2.0,43.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201415157,1.0,65.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201415157,,,,,,0,0,,,0,0,0,,,2
201415158,1.0,,,35.0,2.0,20,5,9.0,,12,0,0,,,1
201415158,1.0,48.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415159,2.0,51.0,,35.0,2.0,23,0,4.0,,12,0,0,,,1
201415159,2.0,55.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415160,1.0,46.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201415160,,,,,2.0,0,0,,,0,0,0,,,2
201415161,1.0,82.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201415161,1.0,46.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415162,1.0,17.0,,35.0,2.0,45,50,4.0,,12,0,0,,,1
201415162,1.0,16.0,,35.0,2.0,52,0,4.0,,12,0,0,,,2
201415162,1.0,32.0,,,2.0,52,0,4.0,,12,0,0,,,3
201415163,2.0,81.0,,60.0,2.0,23,0,4.0,,12,0,0,,,1
201415163,,,,,,0,0,,,0,0,0,,,2
201415164,2.0,38.0,,70.0,1.0,17,0,4.0,,12,0,0,,,1
201415164,,,,,,0,0,,,0,0,0,,,2
201415165,1.0,52.0,,55.0,2.0,10,5,4.0,,12,0,0,,,1
201415165,1.0,72.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201415166,2.0,23.0,,55.0,2.0,30,4,4.0,,12,0,0,,,1
201415166,2.0,32.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201415166,,,,,2.0,0,0,,,0,0,0,,,3
201415167,1.0,57.0,,55.0,2.0,4,0,4.0,,12,0,0,,,1
201415167,1.0,40.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201415168,1.0,27.0,,55.0,2.0,23,4,4.0,,12,0,0,,,1
201415168,2.0,38.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201415168,2.0,47.0,,,2.0,18,0,4.0,,12,0,0,,,3
201415169,1.0,37.0,,60.0,1.0,16,0,4.0,,11,0,0,,,1
201415170,2.0,78.0,,35.0,2.0,23,0,4.0,,12,0,0,,,1
201415170,2.0,40.0,,35.0,1.0,18,0,4.0,,12,0,0,,,2
201415174,1.0,47.0,,35.0,2.0,14,0,4.0,,12,0,0,,,1
201415175,1.0,21.0,,40.0,2.0,1,16,1.0,,4,0,0,,,1
201415175,2.0,40.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201415176,2.0,42.0,9.0,25.0,2.0,1,23,1.0,,12,0,0,,,1
201415176,2.0,25.0,,,2.0,17,0,4.0,,12,0,0,,,2
201415177,1.0,35.0,,25.0,2.0,48,0,4.0,,12,0,0,,,1
201415177,,,,,,0,0,,,0,0,0,,,2
201415178,1.0,41.0,,55.0,2.0,7,0,4.0,,12,0,0,,,1
201415178,1.0,58.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201415179,1.0,76.0,,60.0,2.0,23,0,4.0,,12,0,0,,,1
201415179,,,,,,0,0,,,0,0,0,,,2
201415180,,24.0,,55.0,1.0,7,0,4.0,,12,0,0,,,1
201415180,2.0,44.0,,55.0,1.0,18,0,4.0,,12,0,0,,,2
201415182,2.0,44.0,,45.0,2.0,7,0,4.0,,12,0,0,,,1
201415182,1.0,29.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201415182,2.0,27.0,,,2.0,18,0,4.0,,12,0,0,,,3
201415183,2.0,19.0,,35.0,1.0,23,0,4.0,,12,0,0,,,1
201415183,2.0,50.0,,35.0,1.0,18,0,4.0,,12,0,0,,,2
201415186,2.0,48.0,,60.0,1.0,23,0,4.0,,12,0,0,,,1
201415186,,,,,,0,0,,,0,0,0,,,2
201415187,1.0,72.0,,55.0,2.0,5,0,4.0,,12,0,0,,,1
201415187,2.0,25.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415188,2.0,58.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201415189,2.0,84.0,,30.0,2.0,5,23,4.0,,12,0,0,,,1
201415189,2.0,57.0,,30.0,2.0,0,18,4.0,,12,0,0,,,2
201415190,2.0,26.0,,30.0,2.0,7,23,4.0,,12,0,0,,,1
201415190,2.0,28.0,,30.0,2.0,0,18,4.0,,12,0,0,,,2
201415198,1.0,34.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201415199,2.0,52.0,,35.0,2.0,17,0,9.0,,12,0,0,,,1
201415199,,,,,,0,0,,,0,0,0,,,2
201415199,,,,,,0,0,,,0,0,0,,,3
201415200,1.0,41.0,,55.0,2.0,18,0,4.0,,12,0,0,,,1
201415202,1.0,21.0,,40.0,2.0,23,0,4.0,,12,0,0,,,1
201415202,1.0,79.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201415203,1.0,35.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201415203,,,,,,0,0,,,0,0,0,,,2
201415204,2.0,25.0,,70.0,2.0,23,5,4.0,,12,0,0,,,1
201415204,1.0,31.0,,70.0,2.0,18,0,4.0,,12,0,0,,,2
201415204,,,,,,0,0,,,0,0,0,,,3
201415205,2.0,24.0,,55.0,2.0,7,0,4.0,,12,0,0,,,1
201415205,2.0,26.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201415208,2.0,24.0,,35.0,2.0,20,0,4.0,,12,0,0,,,1
201415208,2.0,27.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415209,1.0,38.0,,40.0,2.0,7,0,4.0,,12,0,0,,,1
201415209,1.0,87.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201415209,1.0,57.0,,,2.0,18,0,4.0,,12,0,0,,,3
201415210,2.0,23.0,,40.0,2.0,23,0,4.0,,12,0,0,,,1
201415210,1.0,49.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201415210,2.0,25.0,,,2.0,18,0,4.0,,12,0,0,,,3
201415211,2.0,31.0,,30.0,2.0,5,0,4.0,,12,0,0,,,1
201415211,2.0,50.0,,30.0,2.0,18,0,4.0,,12,0,0,,,2
201415212,1.0,43.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201415212,1.0,50.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415212,1.0,35.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415214,1.0,52.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201415214,1.0,45.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415215,1.0,22.0,,35.0,2.0,23,0,4.0,,12,0,0,,,1
201415215,1.0,47.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415216,2.0,47.0,,60.0,2.0,7,0,4.0,,12,0,0,,,1
201415216,1.0,42.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201415217,2.0,27.0,,60.0,1.0,17,0,4.0,,12,0,0,,,1
201415217,1.0,41.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415218,1.0,45.0,,40.0,2.0,23,6,4.0,,12,0,0,,,1
201415218,1.0,32.0,,40.0,2.0,52,0,4.0,,12,0,0,,,2
201415219,2.0,51.0,,35.0,2.0,10,23,4.0,,12,0,0,,,1
201415219,1.0,67.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415220,1.0,66.0,,,2.0,7,0,4.0,,12,0,0,,,1
201415220,2.0,31.0,,,2.0,18,0,4.0,,12,0,0,,,2
201415220,2.0,43.0,,,2.0,18,0,4.0,,12,0,0,,,3
201415221,1.0,35.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201415221,1.0,30.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415221,1.0,20.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415222,2.0,54.0,,60.0,1.0,5,0,4.0,,12,0,0,,,1
201415222,1.0,32.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415223,1.0,55.0,,,2.0,1,4,1.0,,12,0,0,,,1
201415224,2.0,74.0,,45.0,2.0,5,0,4.0,,12,0,0,,,1
201415224,2.0,21.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201415225,2.0,55.0,,45.0,2.0,23,5,4.0,,12,0,0,,,1
201415225,2.0,25.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201415226,1.0,70.0,,30.0,1.0,23,0,4.0,,12,0,0,,,1
201415226,1.0,49.0,,30.0,1.0,18,0,4.0,,12,0,0,,,2
201415227,1.0,31.0,,50.0,2.0,23,4,4.0,,12,0,0,,,1
201415227,,,,,,0,0,,,0,0,0,,,2
201415228,1.0,57.0,,50.0,2.0,18,0,4.0,,12,0,0,,,1
201415228,1.0,62.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201415229,1.0,64.0,,35.0,2.0,17,23,4.0,,12,0,0,,,1
201415229,1.0,68.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415230,1.0,25.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201415230,2.0,38.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415230,2.0,31.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415231,1.0,34.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201415231,2.0,35.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415232,1.0,36.0,,60.0,1.0,23,5,4.0,,12,0,0,2.0,F,1
201415232,2.0,63.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415233,1.0,26.0,,,2.0,4,0,4.0,,12,0,0,,,1
201415233,1.0,39.0,,,2.0,18,0,4.0,,12,0,0,,,2
201415234,2.0,20.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201415234,1.0,58.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415235,1.0,29.0,,60.0,1.0,23,7,4.0,,12,0,0,,,1
201415235,2.0,74.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415235,1.0,65.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415236,1.0,57.0,,60.0,2.0,4,7,4.0,,12,0,0,,,1
201415236,1.0,55.0,,60.0,2.0,4,7,4.0,,12,0,0,,,2
201415236,2.0,42.0,,,2.0,18,0,4.0,,12,0,0,,,3
201415237,1.0,30.0,,35.0,2.0,1,5,1.0,,12,0,0,,,1
201415237,1.0,31.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201415237,,,,,,0,0,,,0,0,0,,,3
201415238,2.0,21.0,9.0,50.0,2.0,1,0,1.0,,12,0,0,,,1
201415238,2.0,78.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201415239,2.0,19.0,,50.0,2.0,4,0,4.0,,12,0,0,,,1
201415239,2.0,46.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201415240,2.0,17.0,,45.0,2.0,11,0,4.0,,12,0,0,,,1
201415240,2.0,61.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201415241,1.0,54.0,,60.0,1.0,17,0,4.0,,12,0,0,,,1
201415241,,,,,,0,0,,,0,0,0,,,2
201415242,1.0,32.0,,60.0,1.0,5,0,4.0,,12,0,0,,,1
201415242,2.0,36.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415243,2.0,32.0,,40.0,1.0,23,4,4.0,,12,0,0,,,1
201415243,1.0,51.0,,40.0,1.0,18,0,4.0,,12,0,0,,,2
201415243,2.0,41.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415244,1.0,27.0,,40.0,1.0,7,0,4.0,,12,0,0,,,1
201415244,1.0,48.0,,40.0,1.0,18,0,4.0,,12,0,0,,,2
201415245,1.0,45.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201415245,2.0,27.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415245,2.0,54.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415246,1.0,37.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201415246,2.0,58.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415246,2.0,40.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415247,1.0,,,30.0,2.0,7,0,4.0,,12,0,0,,,1
201415247,2.0,51.0,,30.0,2.0,18,0,3.0,,12,0,0,,,2
201415249,1.0,62.0,,30.0,2.0,52,0,4.0,,12,0,0,,,1
201415249,,,,,,0,0,,,0,0,0,,,2
201415250,1.0,83.0,,60.0,1.0,31,0,4.0,,12,0,0,,,1
201415250,,,,,,0,0,,,0,0,0,,,2
201415251,,,,30.0,1.0,51,0,9.0,,12,0,0,,,1
201415251,1.0,31.0,,30.0,1.0,18,0,9.0,,12,0,0,,,2
201415252,1.0,25.0,,30.0,6.0,4,0,4.0,,12,0,0,,,1
201415252,1.0,48.0,,30.0,6.0,18,0,4.0,,12,0,0,,,2
201415253,2.0,29.0,,35.0,2.0,7,0,4.0,,12,0,0,,,1
201415253,2.0,36.0,,35.0,2.0,52,0,4.0,,12,0,0,,,2
201415254,2.0,69.0,,45.0,1.0,23,0,4.0,,12,0,0,,,1
201415254,,,,45.0,1.0,18,0,4.0,,12,0,0,,,2
201415255,1.0,20.0,,60.0,1.0,5,0,4.0,,12,0,0,,,1
201415255,1.0,65.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415256,,,,60.0,1.0,7,51,9.0,,12,0,0,,,1
201415256,2.0,58.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415256,1.0,27.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415257,2.0,22.0,,60.0,1.0,4,0,4.0,,12,0,0,,,1
201415257,2.0,30.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415261,2.0,24.0,,60.0,1.0,16,0,4.0,,5,0,0,,,1
201415261,,,,,,0,0,,,0,0,0,,,2
201415262,1.0,30.0,,30.0,2.0,10,13,9.0,,12,0,0,,,1
201415262,1.0,32.0,,30.0,2.0,18,0,9.0,,12,0,0,,,2
201415263,2.0,25.0,,50.0,2.0,23,7,4.0,,12,0,0,,,1
201415263,2.0,59.0,,50.0,2.0,18,0,4.0,,12,0,0,,,2
201415264,2.0,30.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201415264,2.0,24.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415265,2.0,44.0,,50.0,2.0,7,0,9.0,,12,0,0,,,1
201415265,1.0,57.0,,50.0,2.0,18,0,9.0,,12,0,0,,,2
201415267,1.0,19.0,,60.0,2.0,7,0,4.0,,12,0,0,,,1
201415267,2.0,46.0,,60.0,2.0,50,0,4.0,,12,0,0,,,2
201415267,1.0,71.0,,,2.0,7,0,4.0,,12,0,0,,,3
201415268,1.0,55.0,,50.0,2.0,18,0,4.0,,12,0,0,,,1
201415268,2.0,49.0,,50.0,2.0,7,0,4.0,,12,0,0,,,2
201415268,1.0,27.0,,50.0,2.0,7,0,4.0,,12,0,0,,,3
201415269,1.0,27.0,,70.0,1.0,18,0,4.0,,12,0,0,,,1
201415270,2.0,67.0,,55.0,2.0,18,0,4.0,,12,0,0,,,1
201415271,1.0,48.0,,60.0,2.0,16,17,4.0,,11,0,0,4.0,F,1
201415271,1.0,20.0,,70.0,2.0,18,0,4.0,,12,0,0,,,2
201415272,2.0,66.0,,70.0,2.0,18,0,4.0,,12,0,0,,,1
201415273,1.0,59.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201415274,1.0,41.0,,60.0,2.0,18,0,4.0,,12,0,0,,,1
201415274,1.0,34.0,,65.0,2.0,4,0,4.0,,12,0,0,,,2
201415275,1.0,28.0,,25.0,2.0,5,0,4.0,,12,0,0,,,1
201415275,1.0,38.0,,25.0,2.0,52,0,4.0,,12,0,0,,,2
201415276,1.0,32.0,,60.0,2.0,6,7,4.0,,12,0,0,,,1
201415276,1.0,45.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201415277,2.0,43.0,,20.0,2.0,51,0,4.0,,12,0,0,,,1
201415277,,,,,,0,0,,,0,0,0,,,2
201415277,,,,,,0,0,,,0,0,0,,,3
201415278,1.0,63.0,,40.0,1.0,14,0,4.0,,12,0,0,,,1
201415278,,,,,,0,0,,,0,0,0,,,2
201415279,1.0,87.0,,40.0,2.0,5,0,4.0,,12,0,0,,,1
201415279,1.0,34.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201415280,2.0,21.0,,40.0,2.0,17,0,4.0,,12,0,0,,,1
201415280,1.0,36.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201415281,1.0,24.0,,55.0,2.0,1,0,1.0,,12,0,0,,,1
201415282,2.0,66.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201415282,2.0,53.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415282,1.0,62.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415284,2.0,18.0,,55.0,2.0,4,0,4.0,,12,0,0,,,1
201415284,1.0,39.0,,55.0,2.0,18,0,4.0,,12,0,0,,,2
201415285,2.0,25.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201415285,1.0,36.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201415286,1.0,26.0,,60.0,2.0,23,4,4.0,,12,0,0,,,1
201415286,1.0,19.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201415289,,,,30.0,9.0,17,0,9.0,,12,0,0,,,1
201415289,1.0,59.0,,30.0,9.0,18,0,9.0,,12,0,0,,,2
201415290,1.0,42.0,,40.0,1.0,16,17,4.0,,11,0,0,,,1
201415291,2.0,55.0,,35.0,2.0,23,5,4.0,,12,0,0,,,1
201415291,1.0,21.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415292,2.0,21.0,,40.0,2.0,23,0,4.0,,12,0,0,,,1
201415292,2.0,63.0,,40.0,2.0,18,0,4.0,,12,0,0,,,2
201415292,1.0,67.0,,,2.0,18,0,4.0,,12,0,0,,,3
201415293,1.0,58.0,,60.0,1.0,7,0,4.0,,12,0,0,,,1
201415293,2.0,62.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415294,,,,35.0,2.0,17,0,9.0,,12,0,0,,,1
201415294,2.0,40.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415295,2.0,36.0,,35.0,2.0,5,0,4.0,,12,0,0,,,1
201415295,2.0,40.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415296,2.0,20.0,,30.0,2.0,51,0,4.0,,12,0,0,,,1
201415296,1.0,53.0,,30.0,2.0,51,0,4.0,,12,0,0,,,2
201415297,1.0,26.0,,45.0,2.0,4,0,4.0,,12,0,0,,,1
201415297,1.0,40.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201415298,2.0,67.0,,60.0,2.0,7,0,4.0,,12,0,0,,,1
201415298,2.0,50.0,,60.0,2.0,18,0,4.0,,12,0,0,,,2
201415300,1.0,59.0,,60.0,1.0,23,4,4.0,,12,0,0,,,1
201415300,1.0,56.0,,60.0,1.0,23,0,4.0,,12,0,0,,,2
201415300,,,,,,0,0,,,0,0,0,,,3
201415302,1.0,41.0,,35.0,2.0,18,0,4.0,,12,0,0,,,1
201415302,2.0,17.0,,35.0,2.0,16,0,4.0,,1,0,0,,,2
201415303,2.0,21.0,,50.0,2.0,23,0,4.0,,12,0,0,,,1
201415304,1.0,50.0,,35.0,2.0,51,0,9.0,,12,0,0,,,1
201415304,,,,,,0,0,,,0,0,0,,,2
201415305,2.0,18.0,,25.0,2.0,48,0,4.0,,12,0,0,,,1
201415305,1.0,23.0,,25.0,2.0,18,0,4.0,,12,0,0,,,2
201415305,1.0,56.0,,,2.0,18,0,4.0,,12,0,0,,,3
201415307,2.0,19.0,,40.0,2.0,23,5,4.0,,12,0,0,,,1
201415307,2.0,53.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415308,1.0,66.0,,35.0,2.0,23,7,4.0,,12,0,0,,,1
201415308,2.0,36.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
201415309,1.0,35.0,,35.0,2.0,23,0,9.0,,12,0,0,,,1
201415309,1.0,68.0,,35.0,2.0,18,0,9.0,,12,0,0,,,2
201415310,2.0,50.0,,45.0,2.0,11,0,4.0,,12,0,0,,,1
201415310,2.0,24.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201415313,,,,25.0,2.0,17,0,9.0,,12,0,0,,,1
201415313,1.0,30.0,,25.0,2.0,52,0,4.0,,12,0,0,,,2
201415314,1.0,34.0,,60.0,1.0,4,7,4.0,,12,0,0,,,1
201415314,1.0,21.0,,60.0,1.0,18,0,4.0,,12,0,0,,,2
201415314,1.0,58.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415315,1.0,40.0,,45.0,2.0,51,0,4.0,,12,0,0,,,1
201415315,1.0,28.0,,45.0,2.0,18,0,4.0,,12,0,0,,,2
201415316,,,,35.0,1.0,51,17,9.0,,12,0,0,,,1
201415316,2.0,26.0,,35.0,1.0,0,18,4.0,,12,0,0,,,2
201415317,1.0,24.0,,35.0,1.0,4,23,4.0,,12,0,0,,,1
201415317,2.0,40.0,,35.0,1.0,18,0,4.0,,12,0,0,,,2
201415317,1.0,29.0,,,1.0,18,0,4.0,,12,0,0,,,3
201415319,1.0,32.0,,35.0,2.0,17,23,4.0,,12,0,0,,,1
201415319,1.0,52.0,,35.0,2.0,18,0,4.0,,12,0,0,,,2
